probability_threshold,predicted_rain_rate,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives,model,target_type,feature_set,horizon_h,split,rows,rain_rate,roc_auc,pr_auc,brier_score
0.8000000000000002,0.10793083210155639,0.9010982740631249,0.7948492019535773,0.5277735987830767,0.6343462755537697,300060,8149,28250,31573,lightgbm,exact_hour,neighbor_grid,1,test,368032,0.16254836535953396,0.9332214727924177,0.7601249937584315,0.08202825180203421
0.8500000000000002,0.0878021476393357,0.8955444091818103,0.8308163644240887,0.44877388295471643,0.5827626252211381,302742,5467,32976,26847,lightgbm,exact_hour,neighbor_grid,1,test,368032,0.16254836535953396,0.9332214727924177,0.7601249937584315,0.08202825180203421
0.9000000000000002,0.06524432658029737,0.8860126293365794,0.8721472597034816,0.35006602811627635,0.49960040555853763,305139,3070,38881,20942,lightgbm,exact_hour,neighbor_grid,1,test,368032,0.16254836535953396,0.9332214727924177,0.7601249937584315,0.08202825180203421
0.1,0.7527253064950874,0.5085291496391618,0.351907936771506,0.9864610527593953,0.5187560030118158,89667,179539,1338,97488,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.15000000000000002,0.7000423876184679,0.5547343709242675,0.3737647396734954,0.9743994495375711,0.5402845729161991,107864,161342,2530,96296,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.20000000000000004,0.652090035649074,0.5943667941918094,0.3948706196091504,0.9589075749296744,0.5593891669814884,123981,145225,4061,94765,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.25000000000000006,0.6048903356229893,0.6318988566211634,0.41769121234036627,0.9409062392487807,0.5785499852229775,139573,129633,5840,92986,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.30000000000000004,0.5609485044778715,0.6647220893835318,0.4405004674323192,0.9202031853965555,0.5957945838642789,153699,115507,7886,90940,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.3500000000000001,0.5215769280932093,0.6922740413877054,0.4624212714305808,0.898194807034586,0.6105239989958148,166014,103192,10061,88765,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.40000000000000013,0.48649845665594293,0.7140004130075646,0.48204102833334267,0.8733329285815473,0.6212046510456216,176467,92739,12518,86308,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
