strong_threshold,light_threshold,meets_recall_constraint,macro_f1,moderate_or_heavy_precision,moderate_or_heavy_recall,moderate_or_heavy_f1,horizon_h
0.08999999999999998,0.5499999999999999,True,0.34054942669362737,0.051597216297578276,0.9571557766222021,0.0979160884448145,1
0.08999999999999998,0.5999999999999999,True,0.3381465575957523,0.051597216297578276,0.9571557766222021,0.0979160884448145,1
0.08999999999999998,0.6499999999999999,True,0.33504389105885246,0.051597216297578276,0.9571557766222021,0.0979160884448145,1
0.08999999999999998,0.7,True,0.3313797715825845,0.051597216297578276,0.9571557766222021,0.0979160884448145,1
0.08999999999999998,0.7499999999999998,True,0.3269124252029342,0.051597216297578276,0.9571557766222021,0.0979160884448145,1
0.08999999999999998,0.7999999999999998,True,0.3214678523903657,0.051597216297578276,0.9571557766222021,0.0979160884448145,1
0.10999999999999997,0.2,True,0.33925211007651446,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.25,True,0.3470636103755243,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.3,True,0.3524484626014171,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.35,True,0.3560426770696656,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.39999999999999997,True,0.3580569489930798,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.44999999999999996,True,0.3593711257905377,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.49999999999999994,True,0.3589387499451056,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.5499999999999999,True,0.3573404873672858,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.5999999999999999,True,0.3550636644164944,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.6499999999999999,True,0.3518629778980847,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.7,True,0.34791354811876696,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.7499999999999998,True,0.3429710100457421,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.10999999999999997,0.7999999999999998,True,0.3366963710358559,0.05524821949488844,0.9505991408546236,0.104427196522819,1
0.12999999999999998,0.2,True,0.35038458388658844,0.05852815798529422,0.9421207325344788,0.11020966814115407,1
0.12999999999999998,0.25,True,0.3590713615969332,0.05852815798529422,0.9421207325344788,0.11020966814115407,1
0.12999999999999998,0.3,True,0.3651203286096861,0.05852815798529422,0.9421207325344788,0.11020966814115407,1
0.12999999999999998,0.35,True,0.36927172633635497,0.05852815798529422,0.9421207325344788,0.11020966814115407,1
0.12999999999999998,0.39999999999999997,True,0.37169609505510737,0.05852815798529422,0.9421207325344788,0.11020966814115407,1
0.12999999999999998,0.44999999999999996,True,0.37334739559543434,0.05852815798529422,0.9421207325344788,0.11020966814115407,1
