model,horizon_h,feature,importance,is_neighbor_feature
lightgbm,5,column_minus_cloud_cover_mean,844.0,True
lightgbm,5,column_plus_cloud_cover_mean,731.0,True
lightgbm,5,neighbor_precipitation_mean_minus_center,287.0,True
lightgbm,5,neighbor_cloud_cover_mean_minus_center,269.0,True
lightgbm,5,neighbor_relative_humidity_mean_minus_center,440.0,True
lightgbm,5,center_pressure_msl_minus_neighbor_mean,236.0,True
lightgbm,6,temperature_2m,1203.0,False
lightgbm,6,relative_humidity_2m,193.0,False
lightgbm,6,pressure_msl,1507.0,False
lightgbm,6,surface_pressure,1106.0,False
lightgbm,6,dew_point_2m,1186.0,False
lightgbm,6,precipitation,160.0,False
lightgbm,6,cloud_cover,176.0,False
lightgbm,6,wind_speed_10m,720.0,False
lightgbm,6,wind_direction_10m,4820.0,False
lightgbm,6,temperature_dew_point_spread,408.0,False
lightgbm,6,pressure_msl_change_3h,4300.0,False
lightgbm,6,pressure_msl_change_6h,4852.0,False
lightgbm,6,precipitation_lag_1h,429.0,False
lightgbm,6,precipitation_lag_2h,582.0,False
lightgbm,6,precipitation_lag_3h,703.0,False
lightgbm,6,precipitation_lag_6h,890.0,False
lightgbm,6,precipitation_sum_past_3h,518.0,False
lightgbm,6,precipitation_sum_past_6h,1130.0,False
lightgbm,6,precipitation_sum_past_12h,1645.0,False
lightgbm,6,precipitation_sum_past_24h,2657.0,False
lightgbm,6,cloud_cover_lag_1h,1114.0,False
lightgbm,6,cloud_cover_lag_3h,1510.0,False
lightgbm,6,cloud_cover_lag_6h,1886.0,False
lightgbm,6,humidity_lag_1h,1068.0,False
lightgbm,6,humidity_lag_3h,1965.0,False
lightgbm,6,humidity_lag_6h,2714.0,False
lightgbm,6,wind_speed_lag_1h,1461.0,False
lightgbm,6,wind_speed_lag_3h,2193.0,False
lightgbm,6,hour_sin,2569.0,False
lightgbm,6,hour_cos,2440.0,False
lightgbm,6,month_sin,3834.0,False
lightgbm,6,month_cos,3396.0,False
lightgbm,6,grid_row,904.0,False
lightgbm,6,grid_column,776.0,False
lightgbm,6,latitude,135.0,False
lightgbm,6,longitude,132.0,False
lightgbm,6,neighbor_count,71.0,True
lightgbm,6,neighbor_precipitation_mean,859.0,True
lightgbm,6,neighbor_precipitation_max,850.0,True
lightgbm,6,neighbor_precipitation_sum,336.0,True
lightgbm,6,neighbor_rain_count,141.0,True
lightgbm,6,neighbor_rain_rate,382.0,True
lightgbm,6,neighbor_cloud_cover_mean,1218.0,True
lightgbm,6,neighbor_cloud_cover_max,564.0,True
lightgbm,6,neighbor_relative_humidity_mean,1177.0,True
lightgbm,6,neighbor_relative_humidity_max,1082.0,True
lightgbm,6,neighbor_pressure_msl_mean,3822.0,True
lightgbm,6,neighbor_pressure_msl_min,3017.0,True
lightgbm,6,neighbor_pressure_msl_max,3065.0,True
lightgbm,6,neighbor_temperature_2m_mean,3252.0,True
lightgbm,6,neighbor_dew_point_2m_mean,4868.0,True
lightgbm,6,neighbor_temperature_dew_point_spread_mean,1162.0,True
lightgbm,6,neighbor_wind_speed_10m_mean,2138.0,True
lightgbm,6,neighbor_wind_speed_10m_max,1925.0,True
lightgbm,6,row_minus_precipitation_mean,432.0,True
lightgbm,6,row_plus_precipitation_mean,382.0,True
lightgbm,6,column_minus_precipitation_mean,382.0,True
lightgbm,6,column_plus_precipitation_mean,353.0,True
lightgbm,6,row_minus_cloud_cover_mean,804.0,True
lightgbm,6,row_plus_cloud_cover_mean,801.0,True
lightgbm,6,column_minus_cloud_cover_mean,754.0,True
lightgbm,6,column_plus_cloud_cover_mean,794.0,True
lightgbm,6,neighbor_precipitation_mean_minus_center,256.0,True
lightgbm,6,neighbor_cloud_cover_mean_minus_center,245.0,True
lightgbm,6,neighbor_relative_humidity_mean_minus_center,391.0,True
lightgbm,6,center_pressure_msl_minus_neighbor_mean,195.0,True
